TransactionID,OrderDate,ProductID,Product,Category,Region,Channel,Status,Quantity,UnitPriceGBP,UnitCostGBP,DiscountPct
10717,2025-08-28,P003,Keyboard,Accessories,Midlands,Online,Completed,1,50.17,25.52,0.15
10287,2025-08-29,P003,Keyboard,Accessories,Wales,Online,Completed,1,50.27,26.56,0.05
10710,2025-08-29,P006,Chair,Furniture,North,Retail,Completed,4,138.31,67.75,0
10813,2025-08-30,P006,Chair,Furniture,North,Online,Completed,3,139.23,69.85,0.05
10499,2025-09-02,P002,Monitor,Electronics,Midlands,Online,Completed,2,286.88,174.33,0
10578,2025-09-02,P001,Laptop,Electronics,Wales,Online,Completed,2,906.23,617.36,0
10853,2025-09-02,P005,Desk,Furniture,South,Online,Cancelled,1,278.52,157.16,0.15
10669,2025-09-03,P005,Desk,Furniture,North,Online,Completed,3,267.74,159.58,0.1
10682,2025-09-05,P002,Monitor,Electronics,North,Retail,Completed,1,291.69,172.11,0.15
10498,2025-09-07,P003,Keyboard,Accessories,South,Online,Completed,2,49.88,26.68,0.15
10857,2025-09-08,P008,Webcam,Electronics,Wales,Retail,Completed,2,91.52,42.57,0.05
10884,2025-09-08,P007,Headset,Accessories,North,Retail,Completed,1,70.61,34.95,0.1
10162,2025-09-09,P003,Keyboard,Accessories,North,Retail,Completed,3,50.85,26.39,0
10187,2025-09-09,P007,Headset,Accessories,South,Online,Completed,2,74.22,34.92,0.15
10190,2025-09-11,P003,Keyboard,Accessories,Wales,Online,Completed,4,48.0,25.96,0.1
10538,2025-09-11,P007,Headset,Accessories,Wales,Retail,Completed,3,72.8,35.99,0.15
10664,2025-09-11,P001,Laptop,Electronics,Scotland,Online,Cancelled,4,918.86,624.53,0
10822,2025-09-12,P001,Laptop,Electronics,Midlands,Retail,Completed,1,935.63,611.7,0.05
10888,2025-09-12,P003,Keyboard,Accessories,South,Online,Completed,2,49.07,26.61,0.15
10912,2025-09-12,P004,Mouse,Accessories,North,Retail,Completed,1,27.83,13.11,0
10205,2025-09-13,P003,Keyboard,Accessories,Scotland,Online,Completed,3,47.98,25.96,0.05
10864,2025-09-16,P002,Monitor,Electronics,South,Online,Completed,1,294.62,167.93,0
10035,2025-09-18,P001,Laptop,Electronics,Wales,Online,Completed,3,899.83,610.92,0
10715,2025-09-18,P003,Keyboard,Accessories,North,Partner,Completed,2,49.56,26.57,0
10529,2025-09-19,P006,Chair,Furniture,North,Online,Completed,3,138.06,67.88,0.15
10645,2025-09-19,P006,Chair,Furniture,North,Online,Completed,4,134.58,66.93,0
10142,2025-09-20,P001,Laptop,Electronics,North,Online,Completed,3,915.01,613.22,0
10512,2025-09-20,P005,Desk,Furniture,Wales,Retail,Completed,1,266.96,158.49,0.05
10536,2025-09-20,P005,Desk,Furniture,South,Online,Completed,4,282.3,154.51,0.15
10794,2025-09-21,P007,Headset,Accessories,South,Online,Completed,1,70.6,35.5,0
10311,2025-09-22,P003,Keyboard,Accessories,Scotland,Retail,Cancelled,2,49.36,26.26,0
10699,2025-09-22,P004,Mouse,Accessories,Scotland,Online,Completed,1,26.42,13.18,0
10266,2025-09-23,P008,Webcam,Electronics,North,Online,Completed,4,86.43,42.68,0
10924,2025-09-24,P007,Headset,Accessories,Scotland,Retail,Cancelled,2,72.13,35.11,0
10561,2025-09-25,P006,Chair,Furniture,North,Retail,Cancelled,1,132.14,67.43,0
10566,2025-09-26,P006,Chair,Furniture,Midlands,Online,Cancelled,2,132.74,68.96,0.05
10432,2025-09-28,P005,Desk,Furniture,Midlands,Online,Completed,1,274.45,155.44,0.05
10283,2025-10-02,P008,Webcam,Electronics,Midlands,Online,Completed,2,88.4,42.46,0.05
10319,2025-10-03,P008,Webcam,Electronics,North,Partner,Completed,1,86.33,43.17,0.05
10920,2025-10-03,P006,Chair,Furniture,Midlands,Online,Completed,3,138.71,68.41,0
10627,2025-10-06,P002,Monitor,Electronics,South,Retail,Completed,4,288.6,169.29,0.05
10537,2025-10-08,P007,Headset,Accessories,North,Online,Completed,1,73.13,35.54,0
10278,2025-10-11,P003,Keyboard,Accessories,Midlands,Online,Completed,4,49.06,26.47,0
10317,2025-10-12,P006,Chair,Furniture,Scotland,Online,Completed,1,135.63,67.74,0
10116,2025-10-13,P004,Mouse,Accessories,South,Retail,Completed,3,26.37,13.15,0.15
10674,2025-10-14,P003,Keyboard,Accessories,South,Retail,Completed,2,48.44,26.55,0.15
10195,2025-10-15,P003,Keyboard,Accessories,South,Online,Completed,3,48.34,26.12,0
10001,2025-10-16,P002,Monitor,Electronics,Scotland,Online,Completed,1,278.49,172.9,0.15
10301,2025-10-16,P006,Chair,Furniture,South,Retail,Completed,4,138.94,68.74,0
10045,2025-10-18,P007,Headset,Accessories,Wales,Online,Completed,3,72.77,36.02,0
10687,2025-10-20,P002,Monitor,Electronics,South,Online,Completed,4,287.85,168.73,0
10775,2025-10-21,P007,Headset,Accessories,South,Retail,Completed,3,72.42,34.56,0.05
10808,2025-10-21,P007,Headset,Accessories,Midlands,Online,Completed,1,73.55,35.92,0.05
10948,2025-10-21,P002,Monitor,Electronics,Wales,Online,Completed,3,277.21,168.3,0
10403,2025-10-24,P003,Keyboard,Accessories,North,Retail,Completed,1,50.85,26.32,0.15
10596,2025-10-26,P007,Headset,Accessories,Wales,Online,Completed,2,72.28,35.34,0
10616,2025-10-26,P003,Keyboard,Accessories,North,Retail,Completed,1,49.33,25.98,0
10908,2025-10-26,P002,Monitor,Electronics,Wales,Retail,Completed,1,278.91,174.86,0.15
10067,2025-10-27,P002,Monitor,Electronics,Scotland,Partner,Completed,1,288.85,168.63,0
10334,2025-10-27,P002,Monitor,Electronics,South,Retail,Completed,3,281.33,174.46,0
10105,2025-10-29,P003,Keyboard,Accessories,Wales,Online,Cancelled,4,50.51,26.62,0
10228,2025-10-30,P008,Webcam,Electronics,South,Retail,Completed,4,88.11,41.28,0
10210,2025-10-31,P008,Webcam,Electronics,South,Retail,Completed,3,91.83,42.69,0
10184,2025-11-02,P006,Chair,Furniture,North,Online,Completed,3,135.11,69.89,0.15
10833,2025-11-04,P001,Laptop,Electronics,Wales,Retail,Completed,3,953.41,638.59,0
10448,2025-11-05,P003,Keyboard,Accessories,North,Retail,Cancelled,4,50.41,26.11,0.05
10763,2025-11-06,P001,Laptop,Electronics,North,Online,Completed,4,935.39,630.99,0
10130,2025-11-07,P001,Laptop,Electronics,North,Retail,Completed,2,913.25,613.0,0.1
10624,2025-11-07,P003,Keyboard,Accessories,Scotland,Online,Completed,4,50.17,25.9,0
10870,2025-11-07,P003,Keyboard,Accessories,Wales,Partner,Cancelled,1,48.97,26.63,0
10497,2025-11-08,P005,Desk,Furniture,North,Retail,Completed,1,270.03,158.34,0.05
10078,2025-11-10,P006,Chair,Furniture,South,Online,Cancelled,4,134.27,68.18,0
10667,2025-11-10,P002,Monitor,Electronics,South,Partner,Cancelled,3,285.8,170.96,0
10557,2025-11-12,P004,Mouse,Accessories,Midlands,Partner,Completed,4,27.38,12.77,0
10112,2025-11-13,P001,Laptop,Electronics,Wales,Retail,Completed,4,920.85,618.31,0
10696,2025-11-14,P008,Webcam,Electronics,Scotland,Online,Completed,2,90.91,42.19,0
10859,2025-11-14,P008,Webcam,Electronics,North,Online,Completed,2,91.27,43.14,0
10489,2025-11-15,P004,Mouse,Accessories,Midlands,Partner,Completed,3,28.04,12.95,0
10094,2025-11-17,P002,Monitor,Electronics,Midlands,Retail,Completed,2,295.31,173.52,0.15
10257,2025-11-18,P004,Mouse,Accessories,North,Partner,Completed,4,26.59,12.86,0
10410,2025-11-18,P006,Chair,Furniture,Scotland,Retail,Cancelled,3,133.73,68.24,0
10589,2025-11-18,P007,Headset,Accessories,Midlands,Online,Completed,4,73.14,35.65,0.1
10772,2025-11-19,P002,Monitor,Electronics,Midlands,Retail,Completed,4,279.31,170.01,0
10454,2025-11-21,P005,Desk,Furniture,Scotland,Online,Completed,4,269.55,157.09,0.05
10297,2025-11-24,P003,Keyboard,Accessories,South,Retail,Completed,2,48.99,26.08,0.1
10881,2025-11-24,P007,Headset,Accessories,Scotland,Retail,Completed,4,73.31,35.96,0.05
10507,2025-11-27,P007,Headset,Accessories,Midlands,Retail,Completed,2,71.71,35.27,0
10071,2025-12-01,P002,Monitor,Electronics,Midlands,Online,Completed,1,286.54,169.5,0
10500,2025-12-01,P007,Headset,Accessories,South,Online,Cancelled,2,70.04,35.67,0.1
10009,2025-12-05,P004,Mouse,Accessories,Scotland,Retail,Completed,3,27.71,13.0,0
10293,2025-12-05,P004,Mouse,Accessories,Midlands,Online,Cancelled,4,27.14,12.96,0.15
10547,2025-12-05,P008,Webcam,Electronics,Midlands,Retail,Completed,4,87.77,41.18,0.1
10290,2025-12-09,P007,Headset,Accessories,Scotland,Online,Cancelled,1,73.06,34.45,0.1
10167,2025-12-10,P003,Keyboard,Accessories,North,Online,Completed,4,49.62,26.46,0.05
10060,2025-12-11,P003,Keyboard,Accessories,North,Online,Cancelled,2,48.96,25.75,0.05
10285,2025-12-12,P004,Mouse,Accessories,Midlands,Partner,Completed,4,27.58,13.15,0
10931,2025-12-12,P008,Webcam,Electronics,Scotland,Retail,Completed,3,88.2,41.85,0.1
10056,2025-12-13,P008,Webcam,Electronics,South,Partner,Completed,1,87.16,42.14,0.05
10787,2025-12-13,P008,Webcam,Electronics,Wales,Online,Completed,1,89.9,42.86,0
10296,2025-12-14,P008,Webcam,Electronics,North,Online,Completed,3,91.62,42.52,0
10544,2025-12-15,P003,Keyboard,Accessories,South,Retail,Cancelled,4,49.33,26.31,0.05
10649,2025-12-17,P006,Chair,Furniture,Midlands,Online,Completed,3,134.27,68.21,0
10244,2025-12-18,P002,Monitor,Electronics,Wales,Online,Completed,1,282.18,168.13,0
10871,2025-12-18,P005,Desk,Furniture,Wales,Online,Completed,3,278.5,153.04,0.1
10490,2025-12-21,P005,Desk,Furniture,South,Retail,Completed,3,274.04,156.45,0.15
10353,2025-12-22,P001,Laptop,Electronics,Scotland,Online,Completed,2,908.39,618.63,0.15
10611,2025-12-22,P001,Laptop,Electronics,Midlands,Retail,Completed,1,925.8,619.86,0
10725,2025-12-22,P002,Monitor,Electronics,North,Online,Cancelled,2,289.4,172.87,0
10844,2025-12-22,P005,Desk,Furniture,South,Online,Completed,3,282.3,154.55,0.1
10088,2025-12-24,P005,Desk,Furniture,North,Online,Completed,4,278.1,158.13,0.15
10409,2025-12-26,P004,Mouse,Accessories,South,Online,Cancelled,3,27.67,13.33,0.15
10648,2025-12-28,P008,Webcam,Electronics,North,Online,Cancelled,4,92.02,41.98,0
10314,2025-12-29,P006,Chair,Furniture,Scotland,Retail,Completed,2,136.41,67.55,0
10019,2025-12-31,P005,Desk,Furniture,Wales,Retail,Completed,4,275.44,153.82,0.1
10159,2026-01-01,P002,Monitor,Electronics,North,Retail,Completed,2,286.88,167.95,0.1
10003,2026-01-03,P007,Headset,Accessories,Midlands,Online,Completed,2,73.36,34.9,0
10032,2026-01-03,P006,Chair,Furniture,Midlands,Online,Completed,2,133.94,69.2,0.05
10197,2026-01-04,P008,Webcam,Electronics,Scotland,Retail,Completed,4,92.39,42.51,0
10069,2026-01-05,P002,Monitor,Electronics,Wales,Online,Completed,2,287.94,174.32,0
10049,2026-01-07,P005,Desk,Furniture,South,Online,Completed,3,269.2,155.16,0.1
10494,2026-01-07,P002,Monitor,Electronics,South,Online,Cancelled,4,289.36,170.09,0
10136,2026-01-08,P004,Mouse,Accessories,Midlands,Online,Completed,4,26.94,13.21,0.05
10446,2026-01-08,P007,Headset,Accessories,Midlands,Online,Completed,1,70.93,35.74,0.05
10799,2026-01-09,P008,Webcam,Electronics,North,Partner,Completed,1,88.19,41.29,0.1
10243,2026-01-10,P001,Laptop,Electronics,Midlands,Online,Completed,4,897.1,620.73,0.1
10581,2026-01-10,P006,Chair,Furniture,North,Retail,Cancelled,4,136.57,67.66,0
10632,2026-01-11,P001,Laptop,Electronics,North,Retail,Completed,2,943.74,627.62,0.05
10102,2026-01-13,P005,Desk,Furniture,Scotland,Online,Completed,4,273.15,157.81,0
10553,2026-01-14,P001,Laptop,Electronics,North,Online,Completed,2,919.46,631.96,0
10604,2026-01-14,P001,Laptop,Electronics,Wales,Online,Completed,3,920.93,636.55,0
10420,2026-01-15,P006,Chair,Furniture,Wales,Partner,Completed,4,134.34,67.28,0.05
10591,2026-01-15,P002,Monitor,Electronics,South,Online,Cancelled,1,293.78,173.57,0
10005,2026-01-17,P008,Webcam,Electronics,Wales,Online,Cancelled,1,91.5,42.46,0
10381,2026-01-17,P005,Desk,Furniture,Midlands,Online,Completed,3,277.33,155.7,0.1
10582,2026-01-18,P007,Headset,Accessories,Scotland,Partner,Completed,1,74.27,35.06,0
10488,2026-01-19,P008,Webcam,Electronics,North,Retail,Completed,3,87.98,41.65,0
10585,2026-01-19,P007,Headset,Accessories,Scotland,Retail,Completed,4,72.02,35.68,0
10882,2026-01-19,P007,Headset,Accessories,North,Online,Completed,2,74.72,35.2,0
10753,2026-01-20,P001,Laptop,Electronics,North,Online,Completed,3,948.96,611.8,0.05
10484,2026-01-21,P002,Monitor,Electronics,Wales,Retail,Completed,1,288.0,173.14,0.1
10612,2026-01-22,P001,Laptop,Electronics,South,Retail,Completed,4,911.15,619.94,0
10858,2026-01-22,P006,Chair,Furniture,Scotland,Retail,Cancelled,4,133.62,69.19,0
10052,2026-01-23,P003,Keyboard,Accessories,Midlands,Retail,Cancelled,1,47.85,26.72,0
10837,2026-01-23,P005,Desk,Furniture,Midlands,Online,Completed,2,270.6,155.35,0.1
10042,2026-01-24,P006,Chair,Furniture,Scotland,Partner,Completed,4,132.45,69.02,0
10048,2026-01-24,P004,Mouse,Accessories,Midlands,Partner,Completed,3,26.78,13.29,0.1
10879,2026-01-25,P004,Mouse,Accessories,Midlands,Retail,Completed,1,26.38,13.2,0.05
10164,2026-01-26,P002,Monitor,Electronics,South,Online,Completed,4,295.43,169.5,0
10344,2026-01-27,P004,Mouse,Accessories,Midlands,Partner,Completed,4,27.89,13.23,0.15
10411,2026-01-28,P005,Desk,Furniture,Wales,Partner,Completed,2,273.59,157.67,0
10258,2026-01-29,P002,Monitor,Electronics,Wales,Retail,Completed,4,294.71,171.29,0.05
10634,2026-01-30,P001,Laptop,Electronics,South,Retail,Cancelled,3,893.61,625.5,0.1
10437,2026-01-31,P004,Mouse,Accessories,South,Retail,Cancelled,3,27.01,13.21,0
10847,2026-02-01,P008,Webcam,Electronics,South,Partner,Completed,3,90.53,42.61,0.15
10914,2026-02-02,P002,Monitor,Electronics,Midlands,Retail,Completed,2,290.99,168.93,0.1
10825,2026-02-04,P006,Chair,Furniture,Midlands,Partner,Cancelled,4,135.84,68.12,0
10540,2026-02-06,P002,Monitor,Electronics,North,Online,Completed,2,287.39,166.82,0.05
10313,2026-02-07,P007,Headset,Accessories,Wales,Partner,Completed,1,74.21,34.74,0.15
10892,2026-02-07,P008,Webcam,Electronics,North,Partner,Completed,1,88.04,41.59,0
10309,2026-02-08,P004,Mouse,Accessories,Scotland,Online,Completed,3,27.82,12.8,0
10066,2026-02-09,P007,Headset,Accessories,Scotland,Online,Cancelled,3,74.88,34.91,0
10292,2026-02-09,P006,Chair,Furniture,North,Online,Completed,4,138.01,68.54,0.1
10465,2026-02-09,P001,Laptop,Electronics,South,Online,Cancelled,1,908.1,608.84,0.1
10726,2026-02-09,P004,Mouse,Accessories,Midlands,Partner,Cancelled,2,26.99,12.78,0.15
10062,2026-02-10,P007,Headset,Accessories,South,Retail,Cancelled,4,72.3,34.78,0
10456,2026-02-10,P001,Laptop,Electronics,Scotland,Online,Cancelled,3,940.21,625.0,0
10719,2026-02-10,P001,Laptop,Electronics,Wales,Online,Completed,4,934.11,610.41,0
10120,2026-02-11,P004,Mouse,Accessories,Wales,Retail,Completed,4,27.68,12.75,0
10472,2026-02-13,P001,Laptop,Electronics,Midlands,Online,Completed,1,911.81,610.28,0.15
10778,2026-02-17,P002,Monitor,Electronics,Scotland,Online,Completed,4,286.52,171.21,0.05
10085,2026-02-21,P007,Headset,Accessories,Scotland,Online,Completed,2,74.18,36.03,0
10211,2026-02-21,P007,Headset,Accessories,North,Online,Cancelled,3,71.67,34.81,0
10473,2026-02-22,P008,Webcam,Electronics,Midlands,Retail,Completed,4,89.65,41.45,0
10935,2026-02-22,P006,Chair,Furniture,Wales,Online,Completed,1,133.02,67.53,0
10165,2026-02-23,P008,Webcam,Electronics,North,Online,Completed,2,91.59,41.37,0
10249,2026-02-23,P001,Laptop,Electronics,North,Online,Completed,2,930.9,629.4,0.05
10504,2026-02-23,P004,Mouse,Accessories,Midlands,Partner,Completed,1,26.55,13.2,0
10567,2026-02-23,P003,Keyboard,Accessories,Midlands,Retail,Completed,3,49.32,25.57,0
10574,2026-02-23,P006,Chair,Furniture,South,Online,Completed,4,138.44,68.51,0
10054,2026-02-25,P002,Monitor,Electronics,Midlands,Retail,Completed,4,290.34,170.8,0.15
10812,2026-02-25,P003,Keyboard,Accessories,Scotland,Online,Completed,4,47.99,25.71,0.15
10229,2026-02-26,P002,Monitor,Electronics,South,Retail,Completed,2,284.79,173.72,0
10291,2026-02-26,P004,Mouse,Accessories,North,Retail,Cancelled,3,27.47,13.0,0.15
10843,2026-02-26,P001,Laptop,Electronics,Scotland,Online,Completed,1,895.31,620.5,0.05
10603,2026-02-27,P003,Keyboard,Accessories,Midlands,Retail,Completed,2,48.62,26.62,0
10166,2026-02-28,P001,Laptop,Electronics,Scotland,Retail,Cancelled,3,902.33,613.21,0.05
10655,2026-02-28,P007,Headset,Accessories,South,Retail,Completed,3,73.96,35.85,0
10579,2026-03-01,P005,Desk,Furniture,North,Online,Completed,2,271.85,158.79,0
10339,2026-03-02,P002,Monitor,Electronics,North,Online,Completed,1,281.33,170.61,0
10129,2026-03-03,P003,Keyboard,Accessories,Midlands,Partner,Completed,1,48.39,25.71,0.1
10502,2026-03-04,P007,Headset,Accessories,Midlands,Online,Cancelled,4,71.0,35.7,0.05
10176,2026-03-05,P005,Desk,Furniture,Midlands,Online,Completed,2,282.03,155.44,0.15
10259,2026-03-05,P005,Desk,Furniture,South,Retail,Completed,4,273.67,158.74,0
10459,2026-03-05,P004,Mouse,Accessories,Midlands,Partner,Completed,3,28.01,13.22,0
10519,2026-03-05,P008,Webcam,Electronics,Wales,Partner,Completed,4,87.94,41.96,0
10685,2026-03-06,P001,Laptop,Electronics,Midlands,Partner,Completed,4,903.86,609.75,0
10435,2026-03-08,P006,Chair,Furniture,Scotland,Partner,Completed,1,139.65,67.02,0.05
10690,2026-03-10,P002,Monitor,Electronics,North,Partner,Completed,2,287.77,174.55,0
10509,2026-03-12,P003,Keyboard,Accessories,North,Online,Completed,1,49.64,26.37,0.1
10764,2026-03-12,P002,Monitor,Electronics,South,Online,Completed,2,278.26,173.79,0
10028,2026-03-13,P008,Webcam,Electronics,North,Online,Completed,2,90.91,41.29,0.1
10168,2026-03-13,P008,Webcam,Electronics,South,Online,Completed,2,88.62,43.15,0
10329,2026-03-13,P004,Mouse,Accessories,Midlands,Online,Cancelled,4,27.19,13.38,0
10426,2026-03-14,P002,Monitor,Electronics,North,Online,Completed,4,295.86,169.64,0.1
10051,2026-03-15,P006,Chair,Furniture,Midlands,Retail,Cancelled,4,138.45,69.9,0.05
10179,2026-03-16,P001,Laptop,Electronics,Scotland,Online,Completed,4,908.74,608.1,0
10653,2026-03-17,P006,Chair,Furniture,North,Retail,Cancelled,2,132.03,68.67,0.05
10180,2026-03-18,P002,Monitor,Electronics,Midlands,Retail,Completed,3,291.12,169.43,0.1
10520,2026-03-18,P004,Mouse,Accessories,Scotland,Online,Completed,2,27.2,13.2,0.1
10503,2026-03-19,P007,Headset,Accessories,South,Retail,Cancelled,3,71.98,34.75,0
10505,2026-03-19,P001,Laptop,Electronics,South,Online,Completed,1,944.2,620.27,0.15
10617,2026-03-21,P003,Keyboard,Accessories,South,Online,Completed,4,49.47,26.34,0
10723,2026-03-24,P004,Mouse,Accessories,South,Online,Completed,1,27.98,13.18,0.1
10298,2026-03-27,P007,Headset,Accessories,North,Retail,Completed,2,73.56,35.85,0
10098,2026-03-29,P004,Mouse,Accessories,Midlands,Online,Completed,2,26.61,13.29,0
10445,2026-03-30,P005,Desk,Furniture,South,Online,Completed,3,269.45,157.46,0.05
10151,2026-03-31,P008,Webcam,Electronics,North,Retail,Completed,3,90.0,42.26,0.05
10350,2026-03-31,P007,Headset,Accessories,Midlands,Online,Completed,3,70.53,35.65,0
10732,2026-04-01,P004,Mouse,Accessories,Midlands,Online,Completed,3,27.31,13.19,0.05
10868,2026-04-01,P007,Headset,Accessories,Wales,Partner,Cancelled,4,71.66,34.35,0.15
10518,2026-04-02,P005,Desk,Furniture,South,Partner,Cancelled,3,281.57,157.77,0.05
10683,2026-04-02,P003,Keyboard,Accessories,South,Online,Completed,1,50.74,26.31,0.15
10284,2026-04-03,P006,Chair,Furniture,Midlands,Retail,Cancelled,4,133.79,68.69,0
10368,2026-04-05,P003,Keyboard,Accessories,South,Partner,Completed,3,47.61,26.24,0
10550,2026-04-06,P005,Desk,Furniture,South,Online,Completed,3,270.37,152.43,0.05
10672,2026-04-07,P003,Keyboard,Accessories,Scotland,Online,Completed,3,50.49,25.93,0.1
10670,2026-04-08,P001,Laptop,Electronics,South,Online,Completed,3,908.63,626.69,0
10779,2026-04-08,P001,Laptop,Electronics,Wales,Partner,Completed,1,921.39,634.04,0.05
10873,2026-04-11,P007,Headset,Accessories,Wales,Online,Cancelled,2,71.81,35.56,0
10810,2026-04-12,P006,Chair,Furniture,South,Retail,Completed,4,135.14,68.82,0.15
10302,2026-04-13,P005,Desk,Furniture,South,Online,Completed,1,269.0,154.79,0
10761,2026-04-14,P002,Monitor,Electronics,North,Retail,Completed,2,278.95,167.71,0
10854,2026-04-16,P008,Webcam,Electronics,South,Online,Completed,2,88.3,41.29,0.1
10622,2026-04-19,P004,Mouse,Accessories,North,Online,Completed,1,26.46,12.76,0
10766,2026-04-19,P001,Laptop,Electronics,South,Partner,Completed,2,892.68,630.09,0.1
10698,2026-04-20,P002,Monitor,Electronics,South,Retail,Completed,4,278.73,171.66,0
10375,2026-04-21,P006,Chair,Furniture,North,Online,Completed,4,133.38,67.01,0
10796,2026-04-23,P005,Desk,Furniture,Midlands,Retail,Completed,2,268.94,153.39,0
10610,2026-04-24,P007,Headset,Accessories,Midlands,Partner,Cancelled,3,72.54,35.42,0.1
10817,2026-04-27,P008,Webcam,Electronics,North,Online,Completed,1,90.98,41.96,0
10549,2026-04-28,P007,Headset,Accessories,Midlands,Online,Completed,2,73.69,35.89,0.1
10880,2026-04-28,P007,Headset,Accessories,North,Online,Completed,1,70.92,34.44,0.05
10614,2026-04-29,P008,Webcam,Electronics,South,Online,Cancelled,1,89.73,41.99,0.15
10893,2026-04-29,P008,Webcam,Electronics,Scotland,Retail,Completed,1,86.61,42.97,0.1
10138,2026-05-01,P002,Monitor,Electronics,Midlands,Retail,Completed,1,287.55,171.58,0
10081,2026-05-02,P004,Mouse,Accessories,North,Online,Completed,3,27.2,12.92,0.15
10802,2026-05-02,P007,Headset,Accessories,Wales,Online,Completed,2,70.92,34.78,0
10149,2026-05-03,P006,Chair,Furniture,Midlands,Retail,Completed,1,135.29,66.9,0
10247,2026-05-04,P001,Laptop,Electronics,Wales,Online,Cancelled,1,926.66,633.12,0.05
10477,2026-05-04,P005,Desk,Furniture,North,Retail,Cancelled,2,283.14,159.13,0
10572,2026-05-04,P005,Desk,Furniture,Wales,Partner,Completed,1,280.71,156.02,0
10433,2026-05-05,P007,Headset,Accessories,Scotland,Retail,Completed,4,70.51,35.57,0
10568,2026-05-05,P003,Keyboard,Accessories,Scotland,Online,Completed,2,47.87,26.22,0
10569,2026-05-06,P007,Headset,Accessories,South,Retail,Completed,4,71.69,35.36,0
10401,2026-05-07,P005,Desk,Furniture,Midlands,Online,Completed,1,281.76,153.56,0.1
10482,2026-05-10,P006,Chair,Furniture,South,Online,Completed,2,135.16,69.27,0.05
10636,2026-05-12,P003,Keyboard,Accessories,North,Online,Completed,4,50.47,26.4,0.15
10733,2026-05-12,P008,Webcam,Electronics,Midlands,Online,Completed,4,91.25,41.64,0
10462,2026-05-13,P005,Desk,Furniture,Scotland,Retail,Completed,4,272.87,153.6,0.15
10661,2026-05-13,P006,Chair,Furniture,North,Partner,Completed,4,131.06,68.84,0
10348,2026-05-15,P007,Headset,Accessories,Midlands,Retail,Cancelled,3,72.39,35.42,0
10576,2026-05-15,P006,Chair,Furniture,Scotland,Online,Completed,4,133.22,68.5,0.1
10607,2026-05-16,P008,Webcam,Electronics,North,Online,Completed,3,87.35,41.64,0
10759,2026-05-16,P002,Monitor,Electronics,South,Online,Completed,4,286.02,169.25,0
10487,2026-05-18,P003,Keyboard,Accessories,Midlands,Online,Cancelled,2,50.52,25.67,0.15
10915,2026-05-18,P001,Laptop,Electronics,South,Partner,Completed,3,933.68,636.84,0.05
10072,2026-05-19,P007,Headset,Accessories,North,Partner,Completed,4,70.61,34.61,0.15
10030,2026-05-21,P003,Keyboard,Accessories,South,Retail,Completed,1,47.94,26.64,0.05
10241,2026-05-24,P008,Webcam,Electronics,South,Retail,Completed,1,91.93,42.1,0
10414,2026-05-24,P003,Keyboard,Accessories,Wales,Online,Cancelled,2,48.02,26.6,0.05
10950,2026-05-25,P005,Desk,Furniture,Scotland,Online,Completed,1,284.96,158.27,0.05
10441,2026-05-27,P008,Webcam,Electronics,Midlands,Partner,Completed,4,88.84,41.24,0
10254,2026-05-28,P003,Keyboard,Accessories,Wales,Retail,Completed,4,49.35,25.98,0.1
10806,2026-05-28,P008,Webcam,Electronics,North,Partner,Completed,4,86.89,42.89,0
10626,2026-05-30,P005,Desk,Furniture,South,Online,Completed,3,267.87,156.33,0.1
10092,2026-05-31,P001,Laptop,Electronics,South,Retail,Completed,3,925.82,621.31,0.05
10006,2026-06-01,P006,Chair,Furniture,South,Online,Completed,2,140.26,69.55,0
10024,2026-06-01,P002,Monitor,Electronics,North,Online,Completed,2,280.11,170.53,0.05
10101,2026-06-03,P002,Monitor,Electronics,Scotland,Partner,Completed,3,281.78,166.62,0.1
10157,2026-06-03,P002,Monitor,Electronics,South,Retail,Completed,4,294.59,171.46,0.05
10261,2026-06-03,P004,Mouse,Accessories,North,Retail,Cancelled,2,27.55,12.93,0.1
10543,2026-06-03,P008,Webcam,Electronics,Wales,Online,Completed,4,89.1,43.2,0.1
10310,2026-06-05,P002,Monitor,Electronics,North,Retail,Completed,2,288.62,170.24,0.15
10007,2026-06-06,P002,Monitor,Electronics,Midlands,Retail,Completed,4,283.84,168.38,0
10747,2026-06-07,P006,Chair,Furniture,Wales,Retail,Completed,1,131.01,68.81,0
10640,2026-06-11,P002,Monitor,Electronics,North,Online,Completed,2,293.7,167.58,0.15
10217,2026-06-12,P001,Laptop,Electronics,Midlands,Retail,Cancelled,4,907.05,609.19,0.1
10756,2026-06-12,P006,Chair,Furniture,Midlands,Retail,Completed,3,136.0,67.84,0
10337,2026-06-13,P005,Desk,Furniture,Scotland,Online,Completed,1,276.83,153.94,0
10863,2026-06-13,P002,Monitor,Electronics,Wales,Online,Completed,1,295.89,173.24,0
10025,2026-06-14,P002,Monitor,Electronics,Scotland,Partner,Completed,4,289.46,171.19,0
10246,2026-06-14,P003,Keyboard,Accessories,North,Partner,Completed,3,47.97,26.75,0.1
10874,2026-06-19,P003,Keyboard,Accessories,North,Online,Completed,3,48.7,26.31,0.1
10076,2026-06-20,P005,Desk,Furniture,South,Online,Completed,1,274.57,156.2,0.15
10793,2026-06-21,P001,Laptop,Electronics,South,Online,Completed,2,952.75,624.11,0
10942,2026-06-22,P006,Chair,Furniture,South,Online,Completed,4,137.51,69.07,0.1
